"invoice_no","stock_code","description","quantity","invoice_date","unit_price","customer_id","country"
"557122","23298","BUNTING SPOTTY",6,"2011-06-16 17:37:00","4.95","16558","United Kingdom"
"581166","84997D","CHILDRENS CUTLERY POLKADOT PINK",1,"2011-12-07 14:43:00","4.15","15525","United Kingdom"
"558467","23196","LEAVES MAGNETIC SHOPPING LIST",2,"2011-06-29 15:22:00","1.45","17757","United Kingdom"
"566085","22383","LUNCH BAG SUKI DESIGN",5,"2011-09-09 10:12:00","1.65","17841","United Kingdom"
"577295","23298","BUNTING SPOTTY",3,"2011-11-18 12:46:00","4.95","12682","France"
"558563","23298","BUNTING SPOTTY",3,"2011-06-30 13:43:00","4.95","14561","United Kingdom"
"554066","23298","BUNTING SPOTTY",8,"2011-05-22 10:40:00","4.95","12916","United Kingdom"
"566258","23240","SET OF 4 KNICK KNACK TINS DOILEY",6,"2011-09-11 12:45:00","4.15","13124","United Kingdom"
"580705","23231","WRAP VINTAGE DOILEY",25,"2011-12-05 16:28:00","0.42","12683","France"
"575981","23539","WALL ART LOVES' SECRET",4,"2011-11-13 13:41:00","5.95","15500","United Kingdom"
"574484","23205","CHARLOTTE BAG ALPHABET DESIGN",10,"2011-11-04 12:50:00","0.85","14388","United Kingdom"
"581403","23203","JUMBO BAG DOILEY PATTERNS",10,"2011-12-08 13:46:00","2.08","13510","United Kingdom"
"543096","22383","LUNCH BAG SUKI DESIGN",2,"2011-02-03 11:39:00","1.65","14044","United Kingdom"
"546403","22965","3 TRADITIONAL BISCUIT CUTTERS SET",12,"2011-03-11 15:22:00","2.1","16766","United Kingdom"
"568056","23205","CHARLOTTE BAG ALPHABET DESIGN",10,"2011-09-23 12:55:00","0.85","12705","Germany"
"575899","23240","SET OF 4 KNICK KNACK TINS DOILEY",6,"2011-11-11 15:13:00","4.15","16133","United Kingdom"
"552822","23205","CHARLOTTE BAG ALPHABET DESIGN",1,"2011-05-11 12:59:00","0.85","15521","United Kingdom"
"555531","22965","3 TRADITIONAL BISCUIT CUTTERS SET",24,"2011-06-05 11:53:00","2.1","12678","France"
"574509","22286","DECORATION WOBBLY RABBIT METAL",12,"2011-11-04 13:25:00","0.39","16012","United Kingdom"
"580937","23298","BUNTING SPOTTY",3,"2011-12-06 14:13:00","4.95","16143","United Kingdom"
"570842","23205","CHARLOTTE BAG ALPHABET DESIGN",10,"2011-10-12 14:21:00","0.85","17676","United Kingdom"
"581241","82600","N0 SINGING METAL SIGN",12,"2011-12-08 10:58:00","2.1","15520","United Kingdom"
"558335","23240","SET OF 4 KNICK KNACK TINS DOILEY",6,"2011-06-28 13:16:00","4.15","17442","United Kingdom"
"558293","23205","CHARLOTTE BAG ALPHABET DESIGN",10,"2011-06-28 10:31:00","0.85","13656","United Kingdom"
"570600","23298","BUNTING SPOTTY",3,"2011-10-11 12:05:00","4.95","16076","United Kingdom"
"571717","23196","LEAVES MAGNETIC SHOPPING LIST",2,"2011-10-18 17:10:00","1.45","14381","United Kingdom"
"551292","23205","CHARLOTTE BAG ALPHABET DESIGN",50,"2011-04-27 14:27:00","0.72","14298","United Kingdom"
"578254","23188","VINTAGE 2 METER FOLDING RULER",70,"2011-11-23 12:52:00","1.65","17809","United Kingdom"
"544392","22383","LUNCH BAG SUKI DESIGN",100,"2011-02-18 11:54:00","1.45","14680","United Kingdom"
"574893","22383","LUNCH BAG SUKI DESIGN",3,"2011-11-07 14:40:00","1.65","18036","United Kingdom"
"568210","23231","WRAP VINTAGE DOILEY",25,"2011-09-25 15:56:00","0.42","17159","United Kingdom"
"581352","23455","SMALL PARLOUR FRAME",2,"2011-12-08 12:26:00","2.89","14698","United Kingdom"
"580667","23240","SET OF 4 KNICK KNACK TINS DOILEY",1,"2011-12-05 14:19:00","4.15","15031","United Kingdom"
"564896","22383","LUNCH BAG SUKI DESIGN",10,"2011-08-31 11:06:00","1.65","13726","United Kingdom"
"570209","23541","WALL ART PUDDINGS",1,"2011-10-09 10:29:00","8.25","16326","United Kingdom"
"577485","23196","LEAVES MAGNETIC SHOPPING LIST",1,"2011-11-20 11:56:00","1.45","16360","United Kingdom"
"571104","22383","LUNCH BAG SUKI DESIGN",10,"2011-10-13 15:58:00","1.65","18130","United Kingdom"
"558123","23298","BUNTING SPOTTY",3,"2011-06-27 10:16:00","4.95","15834","United Kingdom"
"545079","22383","LUNCH BAG SUKI DESIGN",1,"2011-02-28 10:30:00","1.65","18283","United Kingdom"
"552811","23298","BUNTING SPOTTY",50,"2011-05-11 12:43:00","4.15","17677","United Kingdom"
"542905","23231","WRAP VINTAGE DOILEY",25,"2011-02-01 15:11:00","0.42","12540","Spain"
"562095","22383","LUNCH BAG SUKI DESIGN",10,"2011-08-02 13:15:00","1.65","16712","United Kingdom"
"581266","23191","BUNDLE OF 3 RETRO EXERCISE BOOKS",12,"2011-12-08 11:25:00","1.65","12621","Germany"
"576931","22383","LUNCH BAG SUKI DESIGN",10,"2011-11-17 11:10:00","1.65","13028","United Kingdom"
"558232","23205","CHARLOTTE BAG ALPHABET DESIGN",2,"2011-06-27 14:30:00","0.85","17841","United Kingdom"
"558620","23205","CHARLOTTE BAG ALPHABET DESIGN",1,"2011-06-30 16:39:00","0.85","15584","United Kingdom"
"551846","23299","FOOD COVER WITH BEADS SET 2 SIZES",6,"2011-05-04 14:11:00","3.75","13047","United Kingdom"
"562085","23188","VINTAGE 2 METER FOLDING RULER",12,"2011-08-02 12:27:00","1.65","15228","United Kingdom"
"556683","23240","SET OF 4 KNICK KNACK TINS DOILEY",6,"2011-06-14 09:43:00","4.15","15358","United Kingdom"
"581404","21175","GIN + TONIC DIET METAL SIGN",8,"2011-12-08 13:47:00","2.55","13680","United Kingdom"
"565248","23188","VINTAGE 2 METER FOLDING RULER",3,"2011-09-02 10:34:00","1.65","15860","United Kingdom"
"574328","22383","LUNCH BAG SUKI DESIGN",20,"2011-11-04 09:05:00","1.65","13081","United Kingdom"
"581225","22952","60 CAKE CASES VINTAGE CHRISTMAS",24,"2011-12-08 09:55:00","0.55","17677","United Kingdom"
"561807","23240","SET OF 4 KNICK KNACK TINS DOILEY",6,"2011-07-29 15:02:00","4.15","17491","United Kingdom"
"559256","22383","LUNCH BAG SUKI DESIGN",20,"2011-07-07 12:10:00","1.65","15249","United Kingdom"
"581454","23497","CLASSIC CHROME BICYCLE BELL",12,"2011-12-08 18:22:00","1.45","15156","United Kingdom"
"553009","22932","BAKING MOULD TOFFEE CUP CHOCOLATE",10,"2011-05-12 16:52:00","2.55","13601","United Kingdom"
"570514","23205","CHARLOTTE BAG ALPHABET DESIGN",12,"2011-10-11 10:36:00","0.85","13089","United Kingdom"
"581143","23249","ENAMEL DINNER PLATE PANTRY",1,"2011-12-07 13:46:00","1.65","17490","United Kingdom"
"570452","23240","SET OF 4 KNICK KNACK TINS DOILEY",6,"2011-10-10 15:15:00","4.15","12427","Germany"
"559466","22383","LUNCH BAG SUKI DESIGN",10,"2011-07-08 13:31:00","1.65","15679","United Kingdom"
"580027","22286","DECORATION WOBBLY RABBIT METAL",1,"2011-12-01 12:01:00","0.39","14178","United Kingdom"
"558873","22965","3 TRADITIONAL BISCUIT CUTTERS SET",12,"2011-07-04 13:28:00","2.1","15290","United Kingdom"
"562045","23298","BUNTING SPOTTY",3,"2011-08-02 10:33:00","4.95","12644","Germany"
"577545","23196","LEAVES MAGNETIC SHOPPING LIST",3,"2011-11-20 14:43:00","1.45","16931","United Kingdom"
"562203","23299","FOOD COVER WITH BEADS SET 2 SIZES",12,"2011-08-03 12:50:00","3.75","16102","United Kingdom"
"555488","22383","LUNCH BAG SUKI DESIGN",1,"2011-06-03 13:43:00","1.65","16942","United Kingdom"
"562123","22383","LUNCH BAG SUKI DESIGN",150,"2011-08-02 17:19:00","1.45","17353","United Kingdom"
"575331","23205","CHARLOTTE BAG ALPHABET DESIGN",10,"2011-11-09 13:52:00","0.85","13209","United Kingdom"
"542715","22383","LUNCH BAG SUKI DESIGN",10,"2011-01-31 13:39:00","1.65","16403","United Kingdom"
"578620","23299","FOOD COVER WITH BEADS SET 2 SIZES",1,"2011-11-24 15:21:00","3.75","17247","United Kingdom"
"553048","23298","BUNTING SPOTTY",6,"2011-05-13 10:02:00","4.95","14291","United Kingdom"
"580518","23188","VINTAGE 2 METER FOLDING RULER",24,"2011-12-04 14:45:00","1.65","13435","United Kingdom"
"562592","23298","BUNTING SPOTTY",12,"2011-08-07 15:43:00","4.95","13418","United Kingdom"
"572076","23188","VINTAGE 2 METER FOLDING RULER",12,"2011-10-20 14:01:00","1.65","13761","United Kingdom"
"556127","22383","LUNCH BAG SUKI DESIGN",25,"2011-06-09 10:23:00","1.65","12406","Denmark"
"580727","82486","3 DRAWER ANTIQUE WHITE WOOD CABINET",1,"2011-12-05 17:17:00","16.63","14096","United Kingdom"
"581188","22632","HAND WARMER RED POLKA DOT",12,"2011-12-07 16:47:00","2.1","17735","United Kingdom"
"568908","23240","SET OF 4 KNICK KNACK TINS DOILEY",6,"2011-09-29 13:38:00","4.15","16653","United Kingdom"
"570255","23020","GLASS SONGBIRD STORAGE JAR",1,"2011-10-10 09:41:00","12.5","17648","United Kingdom"
"544337","22965","3 TRADITIONAL BISCUIT CUTTERS SET",6,"2011-02-18 08:34:00","2.1","13425","United Kingdom"
"558867","23020","GLASS SONGBIRD STORAGE JAR",1,"2011-07-04 12:41:00","12.5","17765","United Kingdom"
"574559","23196","LEAVES MAGNETIC SHOPPING LIST",4,"2011-11-04 15:50:00","1.45","14056","United Kingdom"
"556127","22383","LUNCH BAG SUKI DESIGN",100,"2011-06-09 10:23:00","1.45","12406","Denmark"
"571183","23240","SET OF 4 KNICK KNACK TINS DOILEY",1,"2011-10-14 11:08:00","4.15","14796","United Kingdom"
"580143","23196","LEAVES MAGNETIC SHOPPING LIST",12,"2011-12-02 09:32:00","1.45","13297","United Kingdom"
"558868","23298","BUNTING SPOTTY",6,"2011-07-04 12:47:00","4.95","13266","United Kingdom"
"581225","22197","POPCORN HOLDER",12,"2011-12-08 09:55:00","0.85","17677","United Kingdom"
"581475","23235","BISCUIT TIN VINTAGE LEAF",12,"2011-12-09 08:39:00","1.25","13069","United Kingdom"
"576838","23413","DECORATIVE VINTAGE COFFEE BOX",3,"2011-11-16 15:21:00","4.95","18075","United Kingdom"
"581415","23497","CLASSIC CHROME BICYCLE BELL",12,"2011-12-08 14:53:00","1.45","13269","United Kingdom"
"581457","23530","WALL ART ONLY ONE PERSON",126,"2011-12-08 18:43:00","3.57","18102","United Kingdom"
"572860","22383","LUNCH BAG SUKI DESIGN",10,"2011-10-26 12:42:00","1.65","17470","United Kingdom"
"567382","23020","GLASS SONGBIRD STORAGE JAR",1,"2011-09-20 10:18:00","12.5","16215","United Kingdom"
"553134","23205","CHARLOTTE BAG ALPHABET DESIGN",10,"2011-05-13 12:50:00","0.85","15382","United Kingdom"
"562965","22383","LUNCH BAG SUKI DESIGN",30,"2011-08-11 10:45:00","1.65","18226","United Kingdom"
"580727","23292","SPACE BOY CHILDRENS CUP",1,"2011-12-05 17:17:00","2.46","14096","United Kingdom"
"570246","22383","LUNCH BAG SUKI DESIGN",1,"2011-10-09 16:22:00","1.65","16921","United Kingdom"
"575687","23188","VINTAGE 2 METER FOLDING RULER",36,"2011-11-10 16:03:00","1.65","16126","United Kingdom"
"578303","23298","BUNTING SPOTTY",6,"2011-11-23 15:39:00","4.95","14733","United Kingdom"
"578140","23205","CHARLOTTE BAG ALPHABET DESIGN",200,"2011-11-23 10:58:00","0.72","14646","Netherlands"
"569333","23541","WALL ART PUDDINGS",2,"2011-10-03 13:49:00","8.25","13431","United Kingdom"
"572775","23413","DECORATIVE VINTAGE COFFEE BOX",3,"2011-10-26 10:43:00","4.95","13126","United Kingdom"
"580974","23232","WRAP VINTAGE LEAF DESIGN",25,"2011-12-06 15:17:00","0.42","14293","United Kingdom"
"565916","23413","DECORATIVE VINTAGE COFFEE BOX",3,"2011-09-07 16:00:00","4.95","14156","EIRE"
"579885","23540","WALL ART THE MAGIC FOREST",1,"2011-11-30 17:37:00","6.95","15444","United Kingdom"
"569861","23240","SET OF 4 KNICK KNACK TINS DOILEY",6,"2011-10-06 14:37:00","4.15","13816","Germany"
"558027","23188","VINTAGE 2 METER FOLDING RULER",12,"2011-06-24 11:08:00","1.65","14032","United Kingdom"
"548551","22287","DECORATION WOBBLY CHICKEN, METAL",12,"2011-04-01 08:56:00","1.65","14886","United Kingdom"
"565515","23231","WRAP VINTAGE DOILEY",25,"2011-09-05 11:51:00","0.42","17491","United Kingdom"
"566600","23298","BUNTING SPOTTY",6,"2011-09-13 15:41:00","4.95","13704","United Kingdom"
"539044","22383","LUNCH BAG SUKI DESIGN",10,"2010-12-15 15:47:00","1.65","15727","United Kingdom"
"561321","23298","BUNTING SPOTTY",4,"2011-07-26 12:59:00","4.95","13668","United Kingdom"
"573876","22383","LUNCH BAG SUKI DESIGN",2,"2011-11-01 12:48:00","1.65","16360","United Kingdom"
"574305","23020","GLASS SONGBIRD STORAGE JAR",2,"2011-11-03 16:30:00","12.5","18081","United Kingdom"
"570597","23231","WRAP VINTAGE DOILEY",25,"2011-10-11 11:49:00","0.42","16837","United Kingdom"
"572282","23205","CHARLOTTE BAG ALPHABET DESIGN",2,"2011-10-23 11:39:00","0.85","17634","United Kingdom"
"558355","23299","FOOD COVER WITH BEADS SET 2 SIZES",2,"2011-06-28 14:58:00","3.75","13614","United Kingdom"
"552353","23298","BUNTING SPOTTY",3,"2011-05-09 12:14:00","4.95","17612","United Kingdom"
"581099","23691","KEEP CALM BIRTHDAY WRAP",25,"2011-12-07 11:43:00","0.42","18219","United Kingdom"
"574700","23298","BUNTING SPOTTY",2,"2011-11-06 13:53:00","4.95","16033","United Kingdom"
"540481","21243","PINK POLKADOT PLATE",16,"2011-01-07 15:42:00","1.69","16955","United Kingdom"
"566851","22383","LUNCH BAG SUKI DESIGN",2,"2011-09-15 12:16:00","1.65","15573","United Kingdom"
"556062","23298","BUNTING SPOTTY",30,"2011-06-08 14:06:00","4.95","15189","United Kingdom"
"556056","23240","SET OF 4 KNICK KNACK TINS DOILEY",1,"2011-06-08 13:35:00","4.15","17841","United Kingdom"
"565672","23298","BUNTING SPOTTY",6,"2011-09-06 09:34:00","4.95","17700","United Kingdom"
"580005","23298","BUNTING SPOTTY",3,"2011-12-01 11:38:00","4.95","16376","United Kingdom"
"552817","22383","LUNCH BAG SUKI DESIGN",10,"2011-05-11 12:47:00","1.65","13136","United Kingdom"
"541524","22932","BAKING MOULD TOFFEE CUP CHOCOLATE",6,"2011-01-19 10:49:00","2.55","17091","United Kingdom"
"581164","23691","KEEP CALM BIRTHDAY WRAP",25,"2011-12-07 14:34:00","0.42","14395","United Kingdom"
"579525","23196","LEAVES MAGNETIC SHOPPING LIST",36,"2011-11-30 08:23:00","1.45","15113","United Kingdom"
"578299","23205","CHARLOTTE BAG ALPHABET DESIGN",20,"2011-11-23 14:53:00","0.85","16660","United Kingdom"
"551820","23205","CHARLOTTE BAG ALPHABET DESIGN",10,"2011-05-04 12:11:00","0.85","12645","Germany"
"555096","23298","BUNTING SPOTTY",6,"2011-05-31 13:32:00","4.95","12682","France"
"565759","23231","WRAP VINTAGE DOILEY",25,"2011-09-06 13:46:00","0.42","12720","Germany"
"569823","23540","WALL ART THE MAGIC FOREST",1,"2011-10-06 12:15:00","6.95","16895","United Kingdom"
"563917","23298","BUNTING SPOTTY",4,"2011-08-21 13:46:00","4.95","14572","United Kingdom"
"581027","23203","JUMBO BAG DOILEY PATTERNS",10,"2011-12-07 10:43:00","2.08","17091","United Kingdom"
"553751","23086","ZINC STAR T-LIGHT HOLDER",16,"2011-05-19 10:16:00","1.25","15630","United Kingdom"
"552296","22383","LUNCH BAG SUKI DESIGN",3,"2011-05-08 14:09:00","1.65","15518","United Kingdom"
"562437","23231","WRAP VINTAGE DOILEY",25,"2011-08-04 17:58:00","0.42","13047","United Kingdom"
"547895","21243","PINK POLKADOT PLATE",1,"2011-03-28 10:52:00","1.69","18118","United Kingdom"
"564356","22383","LUNCH BAG SUKI DESIGN",2,"2011-08-24 15:47:00","1.65","13969","United Kingdom"
"580865","23389","SPACEBOY MINI BACKPACK",1,"2011-12-06 11:58:00","4.15","17914","United Kingdom"
"557328","23298","BUNTING SPOTTY",1,"2011-06-20 09:53:00","4.95","14646","Netherlands"
"541256","22383","LUNCH BAG SUKI DESIGN",10,"2011-01-16 14:36:00","1.65","13048","United Kingdom"
"547498","22383","LUNCH BAG SUKI DESIGN",1,"2011-03-23 12:24:00","1.65","15021","United Kingdom"
"560449","23205","CHARLOTTE BAG ALPHABET DESIGN",10,"2011-07-19 09:31:00","0.85","14732","United Kingdom"
"576370","23205","CHARLOTTE BAG ALPHABET DESIGN",20,"2011-11-15 08:00:00","0.85","15981","United Kingdom"
"551284","23205","CHARLOTTE BAG ALPHABET DESIGN",6,"2011-04-27 14:05:00","0.85","15005","United Kingdom"
"559128","22383","LUNCH BAG SUKI DESIGN",3,"2011-07-06 12:39:00","1.65","17238","United Kingdom"
"570116","23196","LEAVES MAGNETIC SHOPPING LIST",2,"2011-10-07 12:38:00","1.45","12856","United Kingdom"
"568715","23231","WRAP VINTAGE DOILEY",25,"2011-09-28 16:07:00","0.42","17783","United Kingdom"
"561502","23196","LEAVES MAGNETIC SHOPPING LIST",12,"2011-07-27 14:14:00","1.45","14305","United Kingdom"
"580874","23209","LUNCH BAG DOILEY PATTERN",30,"2011-12-06 12:09:00","1.65","14735","United Kingdom"
"559371","23298","BUNTING SPOTTY",3,"2011-07-08 10:20:00","4.95","14264","United Kingdom"
"572309","22287","DECORATION WOBBLY CHICKEN, METAL",1,"2011-10-23 15:29:00","0.39","14432","United Kingdom"
"561388","23196","LEAVES MAGNETIC SHOPPING LIST",48,"2011-07-27 09:32:00","1.25","12753","Japan"
"566076","23240","SET OF 4 KNICK KNACK TINS DOILEY",6,"2011-09-09 09:13:00","4.15","12449","Belgium"
"538951","21243","PINK POLKADOT PLATE",1,"2010-12-15 11:26:00","1.69","16782","United Kingdom"
"580865","23390","DOLLY GIRL MINI BACKPACK",1,"2011-12-06 11:58:00","4.15","17914","United Kingdom"
"581578","23389","SPACEBOY MINI BACKPACK",4,"2011-12-09 12:16:00","4.15","12713","Germany"
"580727","23280","FOLDING BUTTERFLY MIRROR HOT PINK",2,"2011-12-05 17:17:00","2.46","14096","United Kingdom"
"572298","23539","WALL ART LOVES' SECRET",1,"2011-10-23 14:33:00","5.95","14071","United Kingdom"
"574284","23298","BUNTING SPOTTY",3,"2011-11-03 15:01:00","4.95","17644","United Kingdom"
"580727","23035","DOORKNOB CERAMIC IVORY",6,"2011-12-05 17:17:00","3.29","14096","United Kingdom"
"564052","23196","LEAVES MAGNETIC SHOPPING LIST",3,"2011-08-22 13:40:00","1.45","15033","United Kingdom"
"575726","22383","LUNCH BAG SUKI DESIGN",1,"2011-11-10 19:12:00","1.65","16791","United Kingdom"
"580097","23020","GLASS SONGBIRD STORAGE JAR",1,"2011-12-01 14:58:00","12.5","14216","United Kingdom"
"556783","23188","VINTAGE 2 METER FOLDING RULER",24,"2011-06-14 13:15:00","1.65","13408","United Kingdom"
"536412","21243","PINK POLKADOT PLATE",1,"2010-12-01 11:49:00","1.69","17920","United Kingdom"
"573139","23205","CHARLOTTE BAG ALPHABET DESIGN",2,"2011-10-27 17:29:00","0.85","14716","United Kingdom"
"536771","22965","3 TRADITIONAL BISCUIT CUTTERS SET",6,"2010-12-02 14:49:00","2.1","17581","United Kingdom"
"575681","22932","BAKING MOULD TOFFEE CUP CHOCOLATE",1,"2011-11-10 15:32:00","2.55","16903","United Kingdom"
"577297","23188","VINTAGE 2 METER FOLDING RULER",2,"2011-11-18 12:48:00","1.65","14593","United Kingdom"
"565224","22383","LUNCH BAG SUKI DESIGN",3,"2011-09-01 19:11:00","1.65","14713","United Kingdom"
"581334","23212","HEART WREATH DECORATION WITH BELL",2,"2011-12-08 12:07:00","1.25","17841","United Kingdom"
"551843","23299","FOOD COVER WITH BEADS SET 2 SIZES",6,"2011-05-04 13:57:00","3.75","16094","United Kingdom"
"565441","23188","VINTAGE 2 METER FOLDING RULER",1,"2011-09-04 14:08:00","1.65","13240","United Kingdom"
"578846","23196","LEAVES MAGNETIC SHOPPING LIST",2,"2011-11-25 17:27:00","1.45","17757","United Kingdom"
"581013","22197","POPCORN HOLDER",100,"2011-12-07 09:32:00","0.72","17017","United Kingdom"
"580727","23256","CHILDRENS CUTLERY SPACEBOY",2,"2011-12-05 17:17:00","8.29","14096","United Kingdom"
"548740","22383","LUNCH BAG SUKI DESIGN",10,"2011-04-04 11:34:00","1.65","13319","United Kingdom"
"548327","22965","3 TRADITIONAL BISCUIT CUTTERS SET",1,"2011-03-30 13:05:00","2.1","16788","United Kingdom"
"540672","22965","3 TRADITIONAL BISCUIT CUTTERS SET",6,"2011-01-10 15:51:00","2.1","15281","United Kingdom"
"574033","23541","WALL ART PUDDINGS",2,"2011-11-02 12:44:00","8.25","16558","United Kingdom"
"567213","22383","LUNCH BAG SUKI DESIGN",2,"2011-09-19 11:04:00","1.65","14684","United Kingdom"
"558263","23240","SET OF 4 KNICK KNACK TINS DOILEY",48,"2011-06-28 08:50:00","3.75","14646","Netherlands"
"561398","23188","VINTAGE 2 METER FOLDING RULER",12,"2011-07-27 10:52:00","1.65","16767","United Kingdom"
"572035","23240","SET OF 4 KNICK KNACK TINS DOILEY",96,"2011-10-20 12:03:00","3.75","14646","Netherlands"
"581478","23127","DOLLCRAFT GIRL NICOLE",4,"2011-12-09 08:59:00","4.95","17364","United Kingdom"
"565475","23205","CHARLOTTE BAG ALPHABET DESIGN",100,"2011-09-05 10:47:00","0.72","14156","EIRE"
"551347","23231","WRAP VINTAGE DOILEY",25,"2011-04-28 09:20:00","0.42","15768","United Kingdom"
"558481","23240","SET OF 4 KNICK KNACK TINS DOILEY",6,"2011-06-30 09:02:00","4.15","17675","United Kingdom"
"559519","22383","LUNCH BAG SUKI DESIGN",150,"2011-07-08 16:17:00","1.45","17353","United Kingdom"
"575656","23240","SET OF 4 KNICK KNACK TINS DOILEY",12,"2011-11-10 14:29:00","4.15","13319","United Kingdom"
"567878","23188","VINTAGE 2 METER FOLDING RULER",2,"2011-09-22 14:42:00","1.65","16910","United Kingdom"
"564052","22383","LUNCH BAG SUKI DESIGN",2,"2011-08-22 13:40:00","1.65","15033","United Kingdom"
"537050","22383","LUNCH BAG SUKI DESIGN",20,"2010-12-05 11:10:00","1.65","14800","United Kingdom"
"556194","23298","BUNTING SPOTTY",9,"2011-06-09 12:20:00","4.95","12483","Sweden"
"577438","22383","LUNCH BAG SUKI DESIGN",2,"2011-11-20 11:09:00","1.65","18118","United Kingdom"
"574053","23240","SET OF 4 KNICK KNACK TINS DOILEY",6,"2011-11-02 14:04:00","4.15","16379","United Kingdom"
"566597","23240","SET OF 4 KNICK KNACK TINS DOILEY",12,"2011-09-13 15:23:00","4.15","14194","United Kingdom"
"581580","23126","DOLLCRAFT GIRL AMELIE",1,"2011-12-09 12:20:00","4.95","12748","United Kingdom"
"567912","23196","LEAVES MAGNETIC SHOPPING LIST",4,"2011-09-22 17:07:00","1.45","15555","United Kingdom"
"538993","35817P","ACRYLIC JEWEL SNOWFLAKE PINK",6,"2010-12-15 12:01:00","2.55","15512","United Kingdom"
"578662","23299","FOOD COVER WITH BEADS SET 2 SIZES",3,"2011-11-24 16:51:00","3.75","17516","United Kingdom"
"552332","21243","PINK POLKADOT PLATE",8,"2011-05-09 10:24:00","1.69","13908","United Kingdom"
"567424","22965","3 TRADITIONAL BISCUIT CUTTERS SET",1,"2011-09-20 11:16:00","2.1","16369","United Kingdom"
"574673","23196","LEAVES MAGNETIC SHOPPING LIST",4,"2011-11-06 12:26:00","1.45","15555","United Kingdom"
"580848","23389","SPACEBOY MINI BACKPACK",1,"2011-12-06 11:51:00","4.15","18005","United Kingdom"
"568917","23086","ZINC STAR T-LIGHT HOLDER",16,"2011-09-29 14:11:00","1.25","15955","United Kingdom"
"561295","22383","LUNCH BAG SUKI DESIGN",100,"2011-07-26 12:28:00","1.45","15311","United Kingdom"
"569236","23298","BUNTING SPOTTY",4,"2011-10-02 15:49:00","4.95","14432","United Kingdom"
"563189","23298","BUNTING SPOTTY",3,"2011-08-12 15:22:00","4.95","12682","France"
"570420","22383","LUNCH BAG SUKI DESIGN",1,"2011-10-10 13:33:00","1.65","17841","United Kingdom"
"564632","23298","BUNTING SPOTTY",6,"2011-08-26 11:58:00","4.95","16556","United Kingdom"
"573287","23298","BUNTING SPOTTY",4,"2011-10-28 14:42:00","4.95","14194","United Kingdom"
"570499","23020","GLASS SONGBIRD STORAGE JAR",1,"2011-10-11 09:19:00","12.5","12772","Portugal"
"578944","22383","LUNCH BAG SUKI DESIGN",1,"2011-11-27 13:41:00","1.65","16005","United Kingdom"
"581114","22776","CAKESTAND, 3 TIER, LOVEHEART",1,"2011-12-07 12:19:00","9.95","14527","United Kingdom"
"568876","23298","BUNTING SPOTTY",12,"2011-09-29 12:24:00","4.95","13881","United Kingdom"
"559357","23298","BUNTING SPOTTY",8,"2011-07-07 18:56:00","4.95","17107","United Kingdom"
"547100","22383","LUNCH BAG SUKI DESIGN",10,"2011-03-21 10:31:00","1.65","15615","United Kingdom"
"572931","23541","WALL ART PUDDINGS",2,"2011-10-27 10:02:00","8.25","17613","United Kingdom"
"547651","22286","DECORATION WOBBLY RABBIT METAL",2,"2011-03-24 12:11:00","1.65","16904","United Kingdom"
"541631","22383","LUNCH BAG SUKI DESIGN",10,"2011-01-20 10:48:00","1.65","12637","France"
"578811","23240","SET OF 4 KNICK KNACK TINS DOILEY",12,"2011-11-25 13:28:00","4.15","12438","Norway"
"580727","22937","BAKING MOULD CHOCOLATE CUP CAKES",1,"2011-12-05 17:17:00","4.96","14096","United Kingdom"
"564227","23298","BUNTING SPOTTY",6,"2011-08-24 10:19:00","4.95","15249","United Kingdom"
"569573","23298","BUNTING SPOTTY",50,"2011-10-05 10:11:00","4.15","17511","United Kingdom"
"569215","23240","SET OF 4 KNICK KNACK TINS DOILEY",3,"2011-10-02 12:30:00","4.15","13571","United Kingdom"
"549570","22286","DECORATION WOBBLY RABBIT METAL",4,"2011-04-10 15:19:00","1.65","17550","United Kingdom"
"559698","22383","LUNCH BAG SUKI DESIGN",10,"2011-07-11 17:07:00","1.65","17589","United Kingdom"
"572872","23298","BUNTING SPOTTY",2,"2011-10-26 13:27:00","4.95","15320","United Kingdom"
"550512","22383","LUNCH BAG SUKI DESIGN",2,"2011-04-18 16:31:00","1.65","18069","United Kingdom"
"564639","22383","LUNCH BAG SUKI DESIGN",4,"2011-08-26 12:55:00","1.65","18036","United Kingdom"
"549576","22383","LUNCH BAG SUKI DESIGN",10,"2011-04-11 08:14:00","1.65","17069","United Kingdom"
"548659","23231","WRAP VINTAGE DOILEY",25,"2011-04-01 14:19:00","0.42","13418","United Kingdom"
"569528","23231","WRAP VINTAGE DOILEY",25,"2011-10-04 14:53:00","0.42","16242","United Kingdom"
"555650","23299","FOOD COVER WITH BEADS SET 2 SIZES",6,"2011-06-06 13:48:00","3.75","14156","EIRE"
"556954","23298","BUNTING SPOTTY",3,"2011-06-16 08:38:00","4.95","15585","United Kingdom"
"568680","23298","BUNTING SPOTTY",3,"2011-09-28 14:10:00","4.95","18265","United Kingdom"
"570634","23541","WALL ART PUDDINGS",1,"2011-10-11 12:27:00","8.25","15024","United Kingdom"
"565801","23231","WRAP VINTAGE DOILEY",25,"2011-09-07 10:28:00","0.42","12685","France"
"564308","21243","PINK POLKADOT PLATE",24,"2011-08-24 12:36:00","1.69","13901","United Kingdom"
"557322","22383","LUNCH BAG SUKI DESIGN",30,"2011-06-20 09:04:00","1.65","17444","Canada"
